starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	27
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	27
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	27
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	27
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	27
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	27
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:45 2017	1499492145	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	28
Sat Jul 08 02:35:46 2017	1499492146	0	28	29	28
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	28
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	28
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	28
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	28
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
Sat Jul 08 02:35:45 2017	1499492145	0	29	29	29
Sat Jul 08 02:35:46 2017	1499492146	0	29	29	29
